periodicity,seasonadj,geo_level,geography,ind_level,industry,ownercode,sex,agegrp,race,ethnicity,education,firmage,firmsize,year,quarter,agg_level,EarnHirNS,EmpEnd,sEarnHirNS,sEmpEnd,version
Q,U,S,06,4,5182,A05,0,A00,A0,A0,E0,0,0,2022,2,,13838,72565,1,1,QWI_F CA 06 1991:3-2024:4 V4.12.0 R2025Q3 qwipu_ca_20250904_1047
Q,U,S,06,A,00,A05,0,A00,A0,A0,E0,0,0,2022,2,,4637,15523476,1,1,QWI_F CA 06 1991:3-2024:4 V4.12.0 R2025Q3 qwipu_ca_20250904_1047
Q,U,S,06,4,5182,A05,0,A00,A0,A0,E0,0,0,2022,3,,15093,73572,1,1,QWI_F CA 06 1991:3-2024:4 V4.12.0 R2025Q3 qwipu_ca_20250904_1047
Q,U,S,06,A,00,A05,0,A00,A0,A0,E0,0,0,2022,3,,4854,15591861,1,1,QWI_F CA 06 1991:3-2024:4 V4.12.0 R2025Q3 qwipu_ca_20250904_1047
Q,U,S,06,4,5182,A05,0,A00,A0,A0,E0,0,0,2022,4,,15120,73845,1,1,QWI_F CA 06 1991:3-2024:4 V4.12.0 R2025Q3 qwipu_ca_20250904_1047
Q,U,S,06,A,00,A05,0,A00,A0,A0,E0,0,0,2022,4,,4665,15381919,1,1,QWI_F CA 06 1991:3-2024:4 V4.12.0 R2025Q3 qwipu_ca_20250904_1047
Q,U,S,06,4,5182,A05,0,A00,A0,A0,E0,0,0,2023,1,,15018,76830,1,1,QWI_F CA 06 1991:3-2024:4 V4.12.0 R2025Q3 qwipu_ca_20250904_1047
Q,U,S,06,A,00,A05,0,A00,A0,A0,E0,0,0,2023,1,,4320,15354049,1,1,QWI_F CA 06 1991:3-2024:4 V4.12.0 R2025Q3 qwipu_ca_20250904_1047
Q,U,S,06,4,5182,A05,0,A00,A0,A0,E0,0,0,2023,2,,14705,81130,1,1,QWI_F CA 06 1991:3-2024:4 V4.12.0 R2025Q3 qwipu_ca_20250904_1047
Q,U,S,06,A,00,A05,0,A00,A0,A0,E0,0,0,2023,2,,4480,15548165,1,1,QWI_F CA 06 1991:3-2024:4 V4.12.0 R2025Q3 qwipu_ca_20250904_1047
Q,U,S,06,4,5182,A05,0,A00,A0,A0,E0,0,0,2023,3,,13835,80187,1,1,QWI_F CA 06 1991:3-2024:4 V4.12.0 R2025Q3 qwipu_ca_20250904_1047
Q,U,S,06,A,00,A05,0,A00,A0,A0,E0,0,0,2023,3,,4269,15562433,1,1,QWI_F CA 06 1991:3-2024:4 V4.12.0 R2025Q3 qwipu_ca_20250904_1047
Q,U,S,06,4,5182,A05,0,A00,A0,A0,E0,0,0,2023,4,,15654,78785,1,1,QWI_F CA 06 1991:3-2024:4 V4.12.0 R2025Q3 qwipu_ca_20250904_1047
Q,U,S,06,A,00,A05,0,A00,A0,A0,E0,0,0,2023,4,,4380,15458968,1,1,QWI_F CA 06 1991:3-2024:4 V4.12.0 R2025Q3 qwipu_ca_20250904_1047
Q,U,S,06,4,5182,A05,0,A00,A0,A0,E0,0,0,2024,1,,16835,77487,1,1,QWI_F CA 06 1991:3-2024:4 V4.12.0 R2025Q3 qwipu_ca_20250904_1047
Q,U,S,06,A,00,A05,0,A00,A0,A0,E0,0,0,2024,1,,4151,15405271,1,1,QWI_F CA 06 1991:3-2024:4 V4.12.0 R2025Q3 qwipu_ca_20250904_1047
Q,U,S,06,4,5182,A05,0,A00,A0,A0,E0,0,0,2024,2,,16885,77972,1,1,QWI_F CA 06 1991:3-2024:4 V4.12.0 R2025Q3 qwipu_ca_20250904_1047
Q,U,S,06,A,00,A05,0,A00,A0,A0,E0,0,0,2024,2,,4614,15599324,1,1,QWI_F CA 06 1991:3-2024:4 V4.12.0 R2025Q3 qwipu_ca_20250904_1047
Q,U,S,06,4,5182,A05,0,A00,A0,A0,E0,0,0,2024,3,,16004,75246,1,1,QWI_F CA 06 1991:3-2024:4 V4.12.0 R2025Q3 qwipu_ca_20250904_1047
Q,U,S,06,A,00,A05,0,A00,A0,A0,E0,0,0,2024,3,,4504,15640170,1,1,QWI_F CA 06 1991:3-2024:4 V4.12.0 R2025Q3 qwipu_ca_20250904_1047
Q,U,S,06,4,5182,A05,0,A00,A0,A0,E0,0,0,2024,4,,,,-1,-1,QWI_F CA 06 1991:3-2024:4 V4.12.0 R2025Q3 qwipu_ca_20250904_1047
Q,U,S,06,A,00,A05,0,A00,A0,A0,E0,0,0,2024,4,,,,-1,-1,QWI_F CA 06 1991:3-2024:4 V4.12.0 R2025Q3 qwipu_ca_20250904_1047
Q,U,S,08,4,5182,A05,0,A00,A0,A0,E0,0,0,2020,1,,7545,15250,1,1,QWI_F CO 08 1993:2-2024:4 V4.12.0 R2025Q3 qwipu_co_20250731_0735
Q,U,S,08,A,00,A05,0,A00,A0,A0,E0,0,0,2020,1,,3504,2188917,1,1,QWI_F CO 08 1993:2-2024:4 V4.12.0 R2025Q3 qwipu_co_20250731_0735
Q,U,S,08,4,5182,A05,0,A00,A0,A0,E0,0,0,2020,2,,8021,15387,1,1,QWI_F CO 08 1993:2-2024:4 V4.12.0 R2025Q3 qwipu_co_20250731_0735
Q,U,S,08,A,00,A05,0,A00,A0,A0,E0,0,0,2020,2,,3648,2181873,1,1,QWI_F CO 08 1993:2-2024:4 V4.12.0 R2025Q3 qwipu_co_20250731_0735
Q,U,S,08,4,5182,A05,0,A00,A0,A0,E0,0,0,2020,3,,8611,15904,1,1,QWI_F CO 08 1993:2-2024:4 V4.12.0 R2025Q3 qwipu_co_20250731_0735
Q,U,S,08,A,00,A05,0,A00,A0,A0,E0,0,0,2020,3,,3785,2159716,1,1,QWI_F CO 08 1993:2-2024:4 V4.12.0 R2025Q3 qwipu_co_20250731_0735
Q,U,S,08,4,5182,A05,0,A00,A0,A0,E0,0,0,2020,4,,9399,15688,1,1,QWI_F CO 08 1993:2-2024:4 V4.12.0 R2025Q3 qwipu_co_20250731_0735
Q,U,S,08,A,00,A05,0,A00,A0,A0,E0,0,0,2020,4,,3936,2174068,1,1,QWI_F CO 08 1993:2-2024:4 V4.12.0 R2025Q3 qwipu_co_20250731_0735
Q,U,S,08,4,5182,A05,0,A00,A0,A0,E0,0,0,2021,1,,10671,15183,1,1,QWI_F CO 08 1993:2-2024:4 V4.12.0 R2025Q3 qwipu_co_20250731_0735
Q,U,S,08,A,00,A05,0,A00,A0,A0,E0,0,0,2021,1,,3698,2174021,1,1,QWI_F CO 08 1993:2-2024:4 V4.12.0 R2025Q3 qwipu_co_20250731_0735
Q,U,S,08,4,5182,A05,0,A00,A0,A0,E0,0,0,2021,2,,10229,15791,1,1,QWI_F CO 08 1993:2-2024:4 V4.12.0 R2025Q3 qwipu_co_20250731_0735
Q,U,S,08,A,00,A05,0,A00,A0,A0,E0,0,0,2021,2,,4465,2305081,1,1,QWI_F CO 08 1993:2-2024:4 V4.12.0 R2025Q3 qwipu_co_20250731_0735
Q,U,S,08,4,5182,A05,0,A00,A0,A0,E0,0,0,2021,3,,9128,16547,1,1,QWI_F CO 08 1993:2-2024:4 V4.12.0 R2025Q3 qwipu_co_20250731_0735
Q,U,S,08,A,00,A05,0,A00,A0,A0,E0,0,0,2021,3,,4251,2325008,1,1,QWI_F CO 08 1993:2-2024:4 V4.12.0 R2025Q3 qwipu_co_20250731_0735
Q,U,S,08,4,5182,A05,0,A00,A0,A0,E0,0,0,2021,4,,10571,16657,1,1,QWI_F CO 08 1993:2-2024:4 V4.12.0 R2025Q3 qwipu_co_20250731_0735
Q,U,S,08,A,00,A05,0,A00,A0,A0,E0,0,0,2021,4,,4418,2318546,1,1,QWI_F CO 08 1993:2-2024:4 V4.12.0 R2025Q3 qwipu_co_20250731_0735
Q,U,S,08,4,5182,A05,0,A00,A0,A0,E0,0,0,2022,1,,9899,17201,1,1,QWI_F CO 08 1993:2-2024:4 V4.12.0 R2025Q3 qwipu_co_20250731_0735
Q,U,S,08,A,00,A05,0,A00,A0,A0,E0,0,0,2022,1,,4103,2360816,1,1,QWI_F CO 08 1993:2-2024:4 V4.12.0 R2025Q3 qwipu_co_20250731_0735
Q,U,S,08,4,5182,A05,0,A00,A0,A0,E0,0,0,2022,2,,10356,17275,1,1,QWI_F CO 08 1993:2-2024:4 V4.12.0 R2025Q3 qwipu_co_20250731_0735
Q,U,S,08,A,00,A05,0,A00,A0,A0,E0,0,0,2022,2,,4760,2421469,1,1,QWI_F CO 08 1993:2-2024:4 V4.12.0 R2025Q3 qwipu_co_20250731_0735
Q,U,S,08,4,5182,A05,0,A00,A0,A0,E0,0,0,2022,3,,10700,17233,1,1,QWI_F CO 08 1993:2-2024:4 V4.12.0 R2025Q3 qwipu_co_20250731_0735
Q,U,S,08,A,00,A05,0,A00,A0,A0,E0,0,0,2022,3,,4804,2412196,1,1,QWI_F CO 08 1993:2-2024:4 V4.12.0 R2025Q3 qwipu_co_20250731_0735
Q,U,S,08,4,5182,A05,0,A00,A0,A0,E0,0,0,2022,4,,10593,16676,1,1,QWI_F CO 08 1993:2-2024:4 V4.12.0 R2025Q3 qwipu_co_20250731_0735
Q,U,S,08,A,00,A05,0,A00,A0,A0,E0,0,0,2022,4,,4524,2413723,1,1,QWI_F CO 08 1993:2-2024:4 V4.12.0 R2025Q3 qwipu_co_20250731_0735
Q,U,S,08,4,5182,A05,0,A00,A0,A0,E0,0,0,2023,1,,12179,16770,1,1,QWI_F CO 08 1993:2-2024:4 V4.12.0 R2025Q3 qwipu_co_20250731_0735
Q,U,S,08,A,00,A05,0,A00,A0,A0,E0,0,0,2023,1,,4429,2440196,1,1,QWI_F CO 08 1993:2-2024:4 V4.12.0 R2025Q3 qwipu_co_20250731_0735
Q,U,S,08,4,5182,A05,0,A00,A0,A0,E0,0,0,2023,2,,10816,16209,1,1,QWI_F CO 08 1993:2-2024:4 V4.12.0 R2025Q3 qwipu_co_20250731_0735
Q,U,S,08,A,00,A05,0,A00,A0,A0,E0,0,0,2023,2,,4682,2421588,1,1,QWI_F CO 08 1993:2-2024:4 V4.12.0 R2025Q3 qwipu_co_20250731_0735
Q,U,S,08,4,5182,A05,0,A00,A0,A0,E0,0,0,2023,3,,10616,15670,1,1,QWI_F CO 08 1993:2-2024:4 V4.12.0 R2025Q3 qwipu_co_20250731_0735
Q,U,S,08,A,00,A05,0,A00,A0,A0,E0,0,0,2023,3,,4484,2403904,1,1,QWI_F CO 08 1993:2-2024:4 V4.12.0 R2025Q3 qwipu_co_20250731_0735
Q,U,S,08,4,5182,A05,0,A00,A0,A0,E0,0,0,2023,4,,11282,15210,1,1,QWI_F CO 08 1993:2-2024:4 V4.12.0 R2025Q3 qwipu_co_20250731_0735
Q,U,S,08,A,00,A05,0,A00,A0,A0,E0,0,0,2023,4,,4633,2360120,1,1,QWI_F CO 08 1993:2-2024:4 V4.12.0 R2025Q3 qwipu_co_20250731_0735
Q,U,S,08,4,5182,A05,0,A00,A0,A0,E0,0,0,2024,1,,11236,15573,1,1,QWI_F CO 08 1993:2-2024:4 V4.12.0 R2025Q3 qwipu_co_20250731_0735
Q,U,S,08,A,00,A05,0,A00,A0,A0,E0,0,0,2024,1,,4333,2429393,1,1,QWI_F CO 08 1993:2-2024:4 V4.12.0 R2025Q3 qwipu_co_20250731_0735
Q,U,S,08,4,5182,A05,0,A00,A0,A0,E0,0,0,2024,2,,12260,15988,1,1,QWI_F CO 08 1993:2-2024:4 V4.12.0 R2025Q3 qwipu_co_20250731_0735
Q,U,S,08,A,00,A05,0,A00,A0,A0,E0,0,0,2024,2,,4856,2489435,1,1,QWI_F CO 08 1993:2-2024:4 V4.12.0 R2025Q3 qwipu_co_20250731_0735
Q,U,S,08,4,5182,A05,0,A00,A0,A0,E0,0,0,2024,3,,10667,15791,1,1,QWI_F CO 08 1993:2-2024:4 V4.12.0 R2025Q3 qwipu_co_20250731_0735
Q,U,S,08,A,00,A05,0,A00,A0,A0,E0,0,0,2024,3,,4498,2458205,1,1,QWI_F CO 08 1993:2-2024:4 V4.12.0 R2025Q3 qwipu_co_20250731_0735
Q,U,S,08,4,5182,A05,0,A00,A0,A0,E0,0,0,2024,4,,,,-1,-1,QWI_F CO 08 1993:2-2024:4 V4.12.0 R2025Q3 qwipu_co_20250731_0735
Q,U,S,08,A,00,A05,0,A00,A0,A0,E0,0,0,2024,4,,,,-1,-1,QWI_F CO 08 1993:2-2024:4 V4.12.0 R2025Q3 qwipu_co_20250731_0735
Q,U,S,09,4,5182,A05,0,A00,A0,A0,E0,0,0,2020,1,,11444,2390,1,1,QWI_F CT 09 1996:1-2024:4 V4.12.0 R2025Q3 qwipu_ct_20250731_0749
Q,U,S,09,A,00,A05,0,A00,A0,A0,E0,0,0,2020,1,,3683,1314115,1,1,QWI_F CT 09 1996:1-2024:4 V4.12.0 R2025Q3 qwipu_ct_20250731_0749
Q,U,S,09,4,5182,A05,0,A00,A0,A0,E0,0,0,2020,2,,8818,2432,1,1,QWI_F CT 09 1996:1-2024:4 V4.12.0 R2025Q3 qwipu_ct_20250731_0749
Q,U,S,09,A,00,A05,0,A00,A0,A0,E0,0,0,2020,2,,3728,1306496,1,1,QWI_F CT 09 1996:1-2024:4 V4.12.0 R2025Q3 qwipu_ct_20250731_0749
Q,U,S,09,4,5182,A05,0,A00,A0,A0,E0,0,0,2020,3,,11665,2451,1,1,QWI_F CT 09 1996:1-2024:4 V4.12.0 R2025Q3 qwipu_ct_20250731_0749
Q,U,S,09,A,00,A05,0,A00,A0,A0,E0,0,0,2020,3,,3811,1345975,1,1,QWI_F CT 09 1996:1-2024:4 V4.12.0 R2025Q3 qwipu_ct_20250731_0749
Q,U,S,09,4,5182,A05,0,A00,A0,A0,E0,0,0,2020,4,,10249,2594,1,1,QWI_F CT 09 1996:1-2024:4 V4.12.0 R2025Q3 qwipu_ct_20250731_0749
Q,U,S,09,A,00,A05,0,A00,A0,A0,E0,0,0,2020,4,,4174,1340218,1,1,QWI_F CT 09 1996:1-2024:4 V4.12.0 R2025Q3 qwipu_ct_20250731_0749
Q,U,S,09,4,5182,A05,0,A00,A0,A0,E0,0,0,2021,1,,11854,3119,1,1,QWI_F CT 09 1996:1-2024:4 V4.12.0 R2025Q3 qwipu_ct_20250731_0749
Q,U,S,09,A,00,A05,0,A00,A0,A0,E0,0,0,2021,1,,3637,1344988,1,1,QWI_F CT 09 1996:1-2024:4 V4.12.0 R2025Q3 qwipu_ct_20250731_0749
Q,U,S,09,4,5182,A05,0,A00,A0,A0,E0,0,0,2021,2,,10224,3271,1,1,QWI_F CT 09 1996:1-2024:4 V4.12.0 R2025Q3 qwipu_ct_20250731_0749
Q,U,S,09,A,00,A05,0,A00,A0,A0,E0,0,0,2021,2,,4444,1395244,1,1,QWI_F CT 09 1996:1-2024:4 V4.12.0 R2025Q3 qwipu_ct_20250731_0749
Q,U,S,09,4,5182,A05,0,A00,A0,A0,E0,0,0,2021,3,,10719,3317,1,1,QWI_F CT 09 1996:1-2024:4 V4.12.0 R2025Q3 qwipu_ct_20250731_0749
Q,U,S,09,A,00,A05,0,A00,A0,A0,E0,0,0,2021,3,,3855,1399307,1,1,QWI_F CT 09 1996:1-2024:4 V4.12.0 R2025Q3 qwipu_ct_20250731_0749
Q,U,S,09,4,5182,A05,0,A00,A0,A0,E0,0,0,2021,4,,10755,3436,1,1,QWI_F CT 09 1996:1-2024:4 V4.12.0 R2025Q3 qwipu_ct_20250731_0749
Q,U,S,09,A,00,A05,0,A00,A0,A0,E0,0,0,2021,4,,4225,1398228,1,1,QWI_F CT 09 1996:1-2024:4 V4.12.0 R2025Q3 qwipu_ct_20250731_0749
Q,U,S,09,4,5182,A05,0,A00,A0,A0,E0,0,0,2022,1,,16722,3675,1,1,QWI_F CT 09 1996:1-2024:4 V4.12.0 R2025Q3 qwipu_ct_20250731_0749
Q,U,S,09,A,00,A05,0,A00,A0,A0,E0,0,0,2022,1,,4214,1403176,1,1,QWI_F CT 09 1996:1-2024:4 V4.12.0 R2025Q3 qwipu_ct_20250731_0749
Q,U,S,09,4,5182,A05,0,A00,A0,A0,E0,0,0,2022,2,,11926,3846,1,1,QWI_F CT 09 1996:1-2024:4 V4.12.0 R2025Q3 qwipu_ct_20250731_0749
Q,U,S,09,A,00,A05,0,A00,A0,A0,E0,0,0,2022,2,,4549,1446065,1,1,QWI_F CT 09 1996:1-2024:4 V4.12.0 R2025Q3 qwipu_ct_20250731_0749
Q,U,S,09,4,5182,A05,0,A00,A0,A0,E0,0,0,2022,3,,12121,3897,1,1,QWI_F CT 09 1996:1-2024:4 V4.12.0 R2025Q3 qwipu_ct_20250731_0749
Q,U,S,09,A,00,A05,0,A00,A0,A0,E0,0,0,2022,3,,4406,1438542,1,1,QWI_F CT 09 1996:1-2024:4 V4.12.0 R2025Q3 qwipu_ct_20250731_0749
Q,U,S,09,4,5182,A05,0,A00,A0,A0,E0,0,0,2022,4,,13522,3810,1,1,QWI_F CT 09 1996:1-2024:4 V4.12.0 R2025Q3 qwipu_ct_20250731_0749
Q,U,S,09,A,00,A05,0,A00,A0,A0,E0,0,0,2022,4,,4328,1419000,1,1,QWI_F CT 09 1996:1-2024:4 V4.12.0 R2025Q3 qwipu_ct_20250731_0749
Q,U,S,09,4,5182,A05,0,A00,A0,A0,E0,0,0,2023,1,,14164,3823,1,1,QWI_F CT 09 1996:1-2024:4 V4.12.0 R2025Q3 qwipu_ct_20250731_0749
Q,U,S,09,A,00,A05,0,A00,A0,A0,E0,0,0,2023,1,,4565,1429768,1,1,QWI_F CT 09 1996:1-2024:4 V4.12.0 R2025Q3 qwipu_ct_20250731_0749
Q,U,S,09,4,5182,A05,0,A00,A0,A0,E0,0,0,2023,2,,12296,3913,1,1,QWI_F CT 09 1996:1-2024:4 V4.12.0 R2025Q3 qwipu_ct_20250731_0749
Q,U,S,09,A,00,A05,0,A00,A0,A0,E0,0,0,2023,2,,4581,1471103,1,1,QWI_F CT 09 1996:1-2024:4 V4.12.0 R2025Q3 qwipu_ct_20250731_0749
Q,U,S,09,4,5182,A05,0,A00,A0,A0,E0,0,0,2023,3,,10965,3879,1,1,QWI_F CT 09 1996:1-2024:4 V4.12.0 R2025Q3 qwipu_ct_20250731_0749
Q,U,S,09,A,00,A05,0,A00,A0,A0,E0,0,0,2023,3,,4090,1454762,1,1,QWI_F CT 09 1996:1-2024:4 V4.12.0 R2025Q3 qwipu_ct_20250731_0749
Q,U,S,09,4,5182,A05,0,A00,A0,A0,E0,0,0,2023,4,,12353,3758,1,1,QWI_F CT 09 1996:1-2024:4 V4.12.0 R2025Q3 qwipu_ct_20250731_0749
Q,U,S,09,A,00,A05,0,A00,A0,A0,E0,0,0,2023,4,,4500,1440209,1,1,QWI_F CT 09 1996:1-2024:4 V4.12.0 R2025Q3 qwipu_ct_20250731_0749
Q,U,S,09,4,5182,A05,0,A00,A0,A0,E0,0,0,2024,1,,11633,4219,1,1,QWI_F CT 09 1996:1-2024:4 V4.12.0 R2025Q3 qwipu_ct_20250731_0749
Q,U,S,09,A,00,A05,0,A00,A0,A0,E0,0,0,2024,1,,4352,1442063,1,1,QWI_F CT 09 1996:1-2024:4 V4.12.0 R2025Q3 qwipu_ct_20250731_0749
Q,U,S,09,4,5182,A05,0,A00,A0,A0,E0,0,0,2024,2,,10998,4340,1,1,QWI_F CT 09 1996:1-2024:4 V4.12.0 R2025Q3 qwipu_ct_20250731_0749
Q,U,S,09,A,00,A05,0,A00,A0,A0,E0,0,0,2024,2,,4730,1480490,1,1,QWI_F CT 09 1996:1-2024:4 V4.12.0 R2025Q3 qwipu_ct_20250731_0749
Q,U,S,09,4,5182,A05,0,A00,A0,A0,E0,0,0,2024,3,,10379,4306,1,1,QWI_F CT 09 1996:1-2024:4 V4.12.0 R2025Q3 qwipu_ct_20250731_0749
Q,U,S,09,A,00,A05,0,A00,A0,A0,E0,0,0,2024,3,,4220,1466494,1,1,QWI_F CT 09 1996:1-2024:4 V4.12.0 R2025Q3 qwipu_ct_20250731_0749
Q,U,S,09,4,5182,A05,0,A00,A0,A0,E0,0,0,2024,4,,,,-1,-1,QWI_F CT 09 1996:1-2024:4 V4.12.0 R2025Q3 qwipu_ct_20250731_0749
Q,U,S,09,A,00,A05,0,A00,A0,A0,E0,0,0,2024,4,,,,-1,-1,QWI_F CT 09 1996:1-2024:4 V4.12.0 R2025Q3 qwipu_ct_20250731_0749
Q,U,S,10,4,5182,A05,0,A00,A0,A0,E0,0,0,2020,1,1825,7316,390,1,1,QWI_F DE 10 1998:3-2025:1 V4.13.0 R2025Q4 qwipu_de_20251119_1054
Q,U,S,10,A,00,A05,0,A00,A0,A0,E0,0,0,2020,1,1057,3114,363951,1,1,QWI_F DE 10 1998:3-2025:1 V4.13.0 R2025Q4 qwipu_de_20251119_1054
Q,U,S,10,4,5182,A05,0,A00,A0,A0,E0,0,0,2020,2,1825,7967,391,1,1,QWI_F DE 10 1998:3-2025:1 V4.13.0 R2025Q4 qwipu_de_20251119_1054
Q,U,S,10,A,00,A05,0,A00,A0,A0,E0,0,0,2020,2,1057,3278,365945,1,1,QWI_F DE 10 1998:3-2025:1 V4.13.0 R2025Q4 qwipu_de_20251119_1054
Q,U,S,10,4,5182,A05,0,A00,A0,A0,E0,0,0,2020,3,1825,5716,535,1,1,QWI_F DE 10 1998:3-2025:1 V4.13.0 R2025Q4 qwipu_de_20251119_1054
Q,U,S,10,A,00,A05,0,A00,A0,A0,E0,0,0,2020,3,1057,3254,354595,1,1,QWI_F DE 10 1998:3-2025:1 V4.13.0 R2025Q4 qwipu_de_20251119_1054
Q,U,S,10,4,5182,A05,0,A00,A0,A0,E0,0,0,2020,4,1825,7738,543,1,1,QWI_F DE 10 1998:3-2025:1 V4.13.0 R2025Q4 qwipu_de_20251119_1054
Q,U,S,10,A,00,A05,0,A00,A0,A0,E0,0,0,2020,4,1057,3229,354173,1,1,QWI_F DE 10 1998:3-2025:1 V4.13.0 R2025Q4 qwipu_de_20251119_1054
Q,U,S,10,4,5182,A05,0,A00,A0,A0,E0,0,0,2021,1,1825,9448,415,1,1,QWI_F DE 10 1998:3-2025:1 V4.13.0 R2025Q4 qwipu_de_20251119_1054
Q,U,S,10,A,00,A05,0,A00,A0,A0,E0,0,0,2021,1,1057,3130,355008,1,1,QWI_F DE 10 1998:3-2025:1 V4.13.0 R2025Q4 qwipu_de_20251119_1054
Q,U,S,10,4,5182,A05,0,A00,A0,A0,E0,0,0,2021,2,1825,8084,417,1,1,QWI_F DE 10 1998:3-2025:1 V4.13.0 R2025Q4 qwipu_de_20251119_1054
Q,U,S,10,A,00,A05,0,A00,A0,A0,E0,0,0,2021,2,1057,3505,377586,1,1,QWI_F DE 10 1998:3-2025:1 V4.13.0 R2025Q4 qwipu_de_20251119_1054
Q,U,S,10,4,5182,A05,0,A00,A0,A0,E0,0,0,2021,3,1825,8014,549,1,1,QWI_F DE 10 1998:3-2025:1 V4.13.0 R2025Q4 qwipu_de_20251119_1054
Q,U,S,10,A,00,A05,0,A00,A0,A0,E0,0,0,2021,3,1057,3412,378613,1,1,QWI_F DE 10 1998:3-2025:1 V4.13.0 R2025Q4 qwipu_de_20251119_1054
Q,U,S,10,4,5182,A05,0,A00,A0,A0,E0,0,0,2021,4,1825,8035,470,1,1,QWI_F DE 10 1998:3-2025:1 V4.13.0 R2025Q4 qwipu_de_20251119_1054
Q,U,S,10,A,00,A05,0,A00,A0,A0,E0,0,0,2021,4,1057,3687,373223,1,1,QWI_F DE 10 1998:3-2025:1 V4.13.0 R2025Q4 qwipu_de_20251119_1054
Q,U,S,10,4,5182,A05,0,A00,A0,A0,E0,0,0,2022,1,1825,9406,485,1,1,QWI_F DE 10 1998:3-2025:1 V4.13.0 R2025Q4 qwipu_de_20251119_1054
Q,U,S,10,A,00,A05,0,A00,A0,A0,E0,0,0,2022,1,1057,3496,386554,1,1,QWI_F DE 10 1998:3-2025:1 V4.13.0 R2025Q4 qwipu_de_20251119_1054
Q,U,S,10,4,5182,A05,0,A00,A0,A0,E0,0,0,2022,2,1825,9309,505,1,1,QWI_F DE 10 1998:3-2025:1 V4.13.0 R2025Q4 qwipu_de_20251119_1054
Q,U,S,10,A,00,A05,0,A00,A0,A0,E0,0,0,2022,2,1057,3874,402016,1,1,QWI_F DE 10 1998:3-2025:1 V4.13.0 R2025Q4 qwipu_de_20251119_1054
Q,U,S,10,4,5182,A05,0,A00,A0,A0,E0,0,0,2022,3,1825,10511,505,1,1,QWI_F DE 10 1998:3-2025:1 V4.13.0 R2025Q4 qwipu_de_20251119_1054
Q,U,S,10,A,00,A05,0,A00,A0,A0,E0,0,0,2022,3,1057,3954,398968,1,1,QWI_F DE 10 1998:3-2025:1 V4.13.0 R2025Q4 qwipu_de_20251119_1054
Q,U,S,10,4,5182,A05,0,A00,A0,A0,E0,0,0,2022,4,1825,10209,513,1,1,QWI_F DE 10 1998:3-2025:1 V4.13.0 R2025Q4 qwipu_de_20251119_1054
Q,U,S,10,A,00,A05,0,A00,A0,A0,E0,0,0,2022,4,1057,3935,395900,1,1,QWI_F DE 10 1998:3-2025:1 V4.13.0 R2025Q4 qwipu_de_20251119_1054
Q,U,S,10,4,5182,A05,0,A00,A0,A0,E0,0,0,2023,1,1825,9312,517,1,1,QWI_F DE 10 1998:3-2025:1 V4.13.0 R2025Q4 qwipu_de_20251119_1054
Q,U,S,10,A,00,A05,0,A00,A0,A0,E0,0,0,2023,1,1057,3741,397282,1,1,QWI_F DE 10 1998:3-2025:1 V4.13.0 R2025Q4 qwipu_de_20251119_1054
Q,U,S,10,4,5182,A05,0,A00,A0,A0,E0,0,0,2023,2,1825,10138,527,1,1,QWI_F DE 10 1998:3-2025:1 V4.13.0 R2025Q4 qwipu_de_20251119_1054
Q,U,S,10,A,00,A05,0,A00,A0,A0,E0,0,0,2023,2,1057,3968,408647,1,1,QWI_F DE 10 1998:3-2025:1 V4.13.0 R2025Q4 qwipu_de_20251119_1054
Q,U,S,10,4,5182,A05,0,A00,A0,A0,E0,0,0,2023,3,1825,11620,509,1,1,QWI_F DE 10 1998:3-2025:1 V4.13.0 R2025Q4 qwipu_de_20251119_1054
Q,U,S,10,A,00,A05,0,A00,A0,A0,E0,0,0,2023,3,1057,3675,408437,1,1,QWI_F DE 10 1998:3-2025:1 V4.13.0 R2025Q4 qwipu_de_20251119_1054
Q,U,S,10,4,5182,A05,0,A00,A0,A0,E0,0,0,2023,4,1825,9256,508,1,1,QWI_F DE 10 1998:3-2025:1 V4.13.0 R2025Q4 qwipu_de_20251119_1054
Q,U,S,10,A,00,A05,0,A00,A0,A0,E0,0,0,2023,4,1057,3979,405251,1,1,QWI_F DE 10 1998:3-2025:1 V4.13.0 R2025Q4 qwipu_de_20251119_1054
Q,U,S,10,4,5182,A05,0,A00,A0,A0,E0,0,0,2024,1,1825,10996,502,1,1,QWI_F DE 10 1998:3-2025:1 V4.13.0 R2025Q4 qwipu_de_20251119_1054
Q,U,S,10,A,00,A05,0,A00,A0,A0,E0,0,0,2024,1,1057,3514,401936,1,1,QWI_F DE 10 1998:3-2025:1 V4.13.0 R2025Q4 qwipu_de_20251119_1054
Q,U,S,10,4,5182,A05,0,A00,A0,A0,E0,0,0,2024,2,1825,8183,494,1,1,QWI_F DE 10 1998:3-2025:1 V4.13.0 R2025Q4 qwipu_de_20251119_1054
Q,U,S,10,A,00,A05,0,A00,A0,A0,E0,0,0,2024,2,1057,4013,411703,1,1,QWI_F DE 10 1998:3-2025:1 V4.13.0 R2025Q4 qwipu_de_20251119_1054
Q,U,S,10,4,5182,A05,0,A00,A0,A0,E0,0,0,2024,3,1825,6858,510,1,1,QWI_F DE 10 1998:3-2025:1 V4.13.0 R2025Q4 qwipu_de_20251119_1054
